task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,3,4388,4253,0.9692342752962625,1.7113870292114146,0.47209124360827825,4388,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,4,4780,4597,0.9617154811715481,1.8417994287722281,0.5644199514987579,4780,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,5,5666,5422,0.9569361101306036,1.9060314971568346,0.6249226988561154,5666,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,6,7142,6816,0.9543545225427051,2.021954914863221,0.701236362718995,7142,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,7,9966,9554,0.9586594421031507,2.1242217190792445,0.8034301488341612,9966,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,8,13845,13188,0.952546045503792,2.2794621394230767,0.964072128080986,13845,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,full,0.1,INT9,predicted_value_decile,9,23360,21940,0.9392123287671232,2.5216028082860658,1.369011176122378,23360,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,0,3481,3202,0.9198506176386096,1.4846606957299446,0.1494315699988554,3481,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,1,3973,3510,0.883463377800151,1.554351123010005,0.30884374757272726,3973,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,2,3881,3404,0.8770935325946921,1.5468689452370121,0.3751059229673107,3881,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,3,3460,3075,0.888728323699422,1.595745884889812,0.4494532414254426,3460,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,4,3543,3179,0.8972622071690658,1.6163719752196233,0.5196976625343989,3543,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,5,3618,3325,0.9190160309563294,1.6796887483696967,0.593439645171495,3618,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,6,4055,3783,0.9329223181257706,1.7325988844790383,0.6718346310014642,4055,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,7,6017,5730,0.9523018115339871,1.8172377157948314,0.7771110515648372,6017,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,8,9034,8731,0.9664600398494576,1.9866044249501882,0.9790848991051168,9034,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT1,predicted_value_decile,9,10970,9826,0.8957155879671832,2.1874217559341527,1.2847216207109589,10970,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,0,28613,24571,0.8587355397896062,1.1480668478925664,-0.02382098606464118,28613,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,1,10436,8644,0.8282866998850135,1.4398000592150968,0.283583179384687,10436,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,2,7322,5877,0.802649549303469,1.5556941049341881,0.3909258994858176,7322,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,3,6171,4696,0.7609787716739589,1.6215530714481041,0.46060884383292316,6171,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,4,5832,4426,0.7589163237311386,1.6866965378916967,0.5275809728886692,5832,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,5,5909,4444,0.7520731088170587,1.7165042698373245,0.5823533346576726,5909,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,6,6527,4910,0.752259843726061,1.7748874192656465,0.6459050880596944,6527,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,7,7919,5863,0.7403712589973481,1.883081766854243,0.7575241341285595,7919,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,8,8606,6012,0.6985823843829886,2.0563853638631477,0.9458908800909249,8606,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT10,predicted_value_decile,9,7849,6041,0.7696521849917187,2.1891532136856604,1.3119372230439388,7849,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,0,2314,1628,0.7035436473638721,1.0226989587834918,0.07929240286916932,2314,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,1,2025,1451,0.7165432098765432,1.236808479214892,0.28592778712143135,2025,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,2,1967,1451,0.7376715810879512,1.3779642544364832,0.4021455796769748,1967,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,3,1900,1363,0.7173684210526315,1.4802051744962994,0.5039756533974096,1900,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,4,2346,1720,0.7331628303495311,1.57807528210418,0.5922867042430933,2346,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,5,2821,2172,0.7699397376816731,1.6373696906986663,0.6609639435193083,2821,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,6,3852,3178,0.8250259605399792,1.713489631502304,0.7297704425308688,3852,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,7,6084,5208,0.8560157790927022,1.8030854976937458,0.8202715089335244,6084,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,8,10451,9291,0.8890058367620324,1.9200482086044397,0.9692326513685892,10451,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT11,predicted_value_decile,9,35312,31806,0.900713638423199,1.9859310507936396,1.356006783060645,35312,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,0,78,66,0.8461538461538461,1.157305399576823,0.12116120717464349,78,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,1,291,246,0.845360824742268,1.2892486631255788,0.25902456925906675,291,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,2,522,460,0.8812260536398467,1.3321991697581792,0.34991056434952894,522,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,3,828,748,0.9033816425120773,1.442645565899098,0.4438045750493589,828,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,4,1295,1169,0.9027027027027027,1.5228567940848214,0.5310108435199988,1295,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,5,2069,1910,0.9231512808119865,1.6054718179827212,0.6202865902959235,2069,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,6,3332,3034,0.9105642256902761,1.7107218436691083,0.7363161267925139,3332,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,7,5413,4964,0.9170515425826713,1.8211854391698803,0.8514288608586966,5413,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,8,10665,9839,0.9225503984997656,1.9588320074425691,1.001126183046179,10665,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT12,predicted_value_decile,9,45155,42617,0.9437935998228325,2.153367999806223,1.40065179139907,45155,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,0,20682,16165,0.7815975244173677,1.0246311944338675,0.0852894537246685,20682,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,1,27784,22123,0.7962496400806219,1.1700624685070544,0.23568940869745178,27784,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,2,26441,21753,0.8226995953254416,1.2766417891484816,0.33436447760461974,26441,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,3,24137,20210,0.8373037245722335,1.3663915471449435,0.4171014272046029,24137,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,4,22035,18798,0.8530973451327434,1.467607995802133,0.4998117563322555,22035,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,5,20279,17663,0.8709995561911337,1.609614577811406,0.6001335086481089,20279,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,6,19322,17139,0.8870199772280303,1.776728356924749,0.7178199356627161,19322,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,7,19138,17419,0.9101787020587313,1.9623852495689205,0.8599384701330468,19138,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,8,18098,16841,0.9305448115813902,2.1607480259386396,1.0305369226744667,18098,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT13,predicted_value_decile,9,11316,10729,0.9481265464828561,2.3976923921328206,1.3211634970672057,11316,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,0,21852,19809,0.9065074135090609,1.224181112212269,0.09615991108150856,21852,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,1,29009,26810,0.9241959391912855,1.3334892431012788,0.25815882806575113,29009,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,2,30996,29068,0.9377984256033036,1.4011229523567557,0.3478536513531988,30996,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,3,31272,29496,0.943207981580967,1.4743607375407712,0.4233421858511608,31272,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,4,29799,28423,0.9538239538239538,1.5568584254085707,0.4997806265520655,29799,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,5,26325,25217,0.9579107312440646,1.6648499821937321,0.5929395736882717,26325,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,6,21059,20339,0.9658103423714326,1.8244669366422908,0.7198704337738615,21059,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,7,15143,14719,0.9720002641484514,2.0075618620711717,0.8596948511430611,15143,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,8,10475,10249,0.9784248210023866,2.144036780746569,0.9913331185206593,10475,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT14,predicted_value_decile,9,3046,3016,0.990151017728168,2.347469998595751,1.1880603572372066,3046,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT15,predicted_value_decile,0,17163,15120,0.8809648662821186,1.1480466587827012,0.06104046922112612,17163,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT15,predicted_value_decile,1,16690,15316,0.9176752546434991,1.363319867810066,0.2621072246901213,16690,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT15,predicted_value_decile,2,18790,17438,0.928046833422033,1.4856732720196912,0.35999757808342203,18790,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT15,predicted_value_decile,3,21968,20526,0.9343590677348871,1.570490671089767,0.4354184033309814,21968,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,nb_conformal,nb_matched,0.1,INT15,predicted_value_decile,4,25211,23810,0.9444290190789735,1.6422894675191384,0.5046800898851196,25211,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
