task,label_set,encoder,design,score,weighting,subset,alpha,w3_variant,n_folds,coverage,coverage_sd,width_mean,width_median,width_mean_spotgene,interval_score,miss_above,miss_below,neff_median,neff_frac,clip_rate,clip_rate_test,auc,auc_holdout,no_support,n_infinite,n_spot_gene,n_test_points_infinite,K_median,feasible_level,guaranteed_level,frac_morph_joined,sigma_clip_rate_cal,classifier_converged,frac_infinite,difference_list,_source
IDC,shipped,uni_v2,random,scaled_clip,W1,all,0.1,,4,0.8959224852545692,0.0018504800459318,2.189700608325196,2.0570776438198624,2.08955817068274,2.8667046108421395,0.0588920717776291,0.0451854429678017,5363.897291156967,0.9058513971887584,0.0050654331646983,0.0133637550759604,0.5913984043029761,0.5008233991603255,0,0,8884000,0,,,,,0.0200024604506353,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W1b,morph_joined,0.1,,4,0.896014686917607,0.0015309909991642,2.19188203423153,2.0602320246975503,2.092785721831393,2.8668506104915044,0.0584827970116682,0.0455025160707247,5817.763328357023,0.9975485591655836,0.0051033068348251,0.0063057865526031,0.5123149448373471,0.4994179544188069,0,0,8731750,0,,,,0.9829809595533666,0.0200024604506353,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W2,all,0.1,,4,0.8959228946279829,0.0015953842557203,2.1897183888848293,2.0573089954537176,2.089646321501752,2.8666147223926077,0.0589147817068701,0.045162323665147,5926.5173971630375,0.999551136403312,0.0,0.0,,,0,0,8884000,0,,,,,0.0200024604506353,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.0001536570374923,feasible_level,1,0.9998375209223728,4.398799895630832e-05,11.930565339082769,10.004635448112309,11.325647446246492,12.532669538958393,7.70725511563176e-05,8.540652647082074e-05,6507.0,1.0,0.0,0.0,,,0,0,751250,0,6507.0,0.9998463429625076,0.9998463429625076,,0.0200030736130321,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.0001585539876327,feasible_level,1,0.9998229585335844,6.470165396964392e-05,11.67943678913178,9.50532131804647,11.109316560193996,12.255320964102584,9.995947685298892e-05,7.708198956275244e-05,6306.0,1.0,0.0,0.0,,,0,0,1002500,0,6306.0,0.9998414460123672,0.9998414460123672,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.0001799532121648,feasible_level,1,0.9998247800302932,2.400978614893694e-05,11.64686761333796,9.824982489786644,11.058661509821407,12.184778656509115,9.34283346211649e-05,8.179163508568955e-05,5556.0,1.0,0.0,0.0,,,0,0,1940000,0,5556.0,0.9998200467878352,0.9998200467878352,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.0003382949932341,feasible_level,1,0.999681572692879,5.555156450260058e-05,10.137736458544452,8.456489674403732,9.646110265114132,10.650244636996591,0.0001614566151577,0.0001569706919631,2955.0,1.0,0.0,0.0,,,0,0,5190250,0,2955.0,0.999661705006766,0.999661705006766,,0.0200067681895093,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.1,nominal,4,0.8959781758671014,0.0016259951726189,2.1901355025860125,2.0576429238790004,2.090030322846768,2.86665060618905,0.0588892205335546,0.0451326035993439,5931.0,1.0,0.0,0.0,,,0,0,8884000,0,5931.0,0.9997923851923688,0.9997923851923688,,0.0200024604506353,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,W3,all,0.2,nominal,4,0.7919427853499637,0.0023257897279132,1.6681601881027617,1.571499377050946,1.5946678265904886,2.37032178644147,0.1120389187542584,0.0960182958957779,5931.0,1.0,0.0,0.0,,,0,0,8884000,0,5931.0,0.9997923851923688,0.9997923851923688,,0.0200024604506353,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,none,all,0.1,,4,0.8959781758671014,0.0016259951726189,2.1901355025860125,2.0576429238790004,2.090030322846768,2.86665060618905,0.0588892205335546,0.0451326035993439,5931.0,1.0,0.0,0.0,,,0,0,8884000,0,,,,,0.0200024604506353,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,none,all,0.2,,4,0.7919427853499637,0.0023257897279132,1.6681601881027617,1.571499377050946,1.5946678265904886,2.37032178644147,0.1120389187542584,0.0960182958957779,5931.0,1.0,0.0,0.0,,,0,0,8884000,0,,,,,0.0200024604506353,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,none,morph_joined,0.1,,4,0.8960475285635343,0.0015514981076584,2.192070690975547,2.0603729284567227,2.092964118867307,2.866863184557922,0.0584693928688231,0.0454830785676425,5834.0,1.0,0.0,0.0,,,0,0,8731750,0,,,,0.9829809595533666,0.0200024604506353,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
IDC,shipped,uni_v2,random,scaled_clip,none,morph_joined,0.2,,4,0.7920728765285393,0.0022401128962307,1.6712487329771817,1.5753658067872438,1.5985366724868646,2.3722977813401527,0.1116316850804533,0.0962954383910073,5834.0,1.0,0.0,0.0,,,0,0,8731750,0,,,,0.9829809595533666,0.0200024604506353,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W1,all,0.1,,2,0.6794331902297647,0.0353035563830264,2.388767810066675,2.320128915798312,2.388767810066675,7.452090428388153,0.1982949964634116,0.1222718133068236,45.89242268954992,0.0856111266596828,0.0063133972502111,1.0,1.0,0.9999093240353468,0,0,780900,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W1b,morph_joined,0.1,,2,0.6522990644761234,0.0791922190124754,2.1732307160282107,2.110731723941353,2.1732307160282107,8.388391717356695,0.2135662714250847,0.1341346640987919,120.56688931600684,0.1950292138818883,0.0065353190327824,0.2977010821435709,0.890658052836947,0.8923149306385181,0,80350,750900,1607,,,,0.9626791529822588,,True,0.1070049274204288,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W2,all,0.1,,2,0.6177021931893971,0.0159277613526492,2.058723224192061,1.9786024583603616,2.058723224192061,8.204447288477402,0.2324740695744908,0.149823737236112,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W3,all,0.1,nominal,2,1.0,0.0,,,,,0.0,0.0,428.79338281796834,0.7584261002718626,0.0,0.0,,,0,780900,780900,15618,7.0,0.8766534391534391,0.8766534391534391,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W3,all,0.1111111111111111,feasible_level,1,0.9201594650205762,0.0033536648778497,4.75715008740063,4.613020163421278,4.75715008740063,5.581052597600019,0.0496244855967078,0.030216049382716,520.1749363873438,0.7365405530681046,0.0,0.0,,,0,0,194400,0,8.0,0.8888888888888888,0.8888888888888888,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W3,all,0.125,feasible_level,2,0.8987273727732319,0.0106249391127468,4.425281656740981,4.230010468434098,4.425281656740981,5.67535715400649,0.0833217227264278,0.0179509045003402,349.9502843497923,0.7725171839951265,0.0,0.0,,,0,0,423400,0,7.0,0.875,0.875,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W3,all,0.1428571428571428,feasible_level,1,0.8787982832618024,,4.253939002779293,4.179122445354522,4.253939002779294,5.713279732640315,0.1121827099938687,0.0090190067443286,345.0405150349326,0.8061694276517116,0.0,0.0,,,0,0,163100,0,6.0,0.8571428571428572,0.8571428571428571,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,W3,all,0.2,nominal,2,0.6348855991468454,0.0158387501776812,2.1413467837515285,2.0696376466290523,2.1413467837515285,5.05374161293791,0.2221759490546249,0.1429384517985296,428.79338281796834,0.7584261002718626,0.0,0.0,,,0,0,780900,0,7.0,0.8766534391534391,0.8766534391534391,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,none,all,0.1,,2,0.6177021931893971,0.0159277613526492,2.058723224192061,1.9786024583603616,2.058723224192061,8.204447288477402,0.2324740695744908,0.149823737236112,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,none,all,0.2,,2,0.5079395041543349,0.013282935903702,1.5807559685163162,1.5407253756677008,1.5807559685163162,5.671877725569826,0.2862848444363704,0.2057756514092946,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,none,morph_joined,0.1,,2,0.6110961220669858,0.0223474049370537,2.072354380075691,1.992101189968428,2.072354380075691,8.359812885444079,0.2397201503731583,0.1491837275598558,532.0,1.0,0.0,0.0,,,0,0,750900,0,,,,0.9626791529822588,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,abs,none,morph_joined,0.2,,2,0.5009615781963431,0.0194132433638198,1.594661375579266,1.5494046470871428,1.594661375579266,5.773899329886803,0.2945378581073247,0.2045005636963321,532.0,1.0,0.0,0.0,,,0,0,750900,0,,,,0.9626791529822588,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W1,all,0.1,,2,0.7846637339476317,0.0226469477760619,5.1534267077880695,3.7905920080672666,5.15342670778807,8.635391869034232,0.1254524509692607,0.0898838150831077,45.89242268954992,0.0856111266596828,0.0063133972502111,1.0,1.0,0.9999093240353468,0,0,780900,0,,,,,0.0200119183152495,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W1b,morph_joined,0.1,,2,0.7097421320488545,0.0665460299702503,3.559243703776296,2.76202241356523,3.5592437037762963,8.990855800661654,0.1698923033232142,0.1203655646279311,120.56688931600684,0.1950292138818883,0.0065353190327824,0.2977010821435709,0.890658052836947,0.8923149306385181,0,80350,750900,1607,,,,0.9626791529822588,0.0200119183152495,True,0.1070049274204288,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W2,all,0.1,,2,0.6552570838999864,0.0258660266658996,2.5591470873967146,2.440511983279517,2.559147087396715,8.40402637459131,0.211292096334816,0.1334508197651974,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0200119183152495,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W3,all,0.1,nominal,2,1.0,0.0,,,,,0.0,0.0,428.79338281796834,0.7584261002718626,0.0,0.0,,,0,780900,780900,15618,7.0,0.8766534391534391,0.8766534391534391,,0.0200119183152495,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W3,all,0.1111111111111111,feasible_level,1,0.9839197530864198,0.0,47.53931350909191,39.1911030905604,47.539313509091926,47.750124111277984,0.0082355967078189,0.0078446502057613,520.1749363873438,0.7365405530681046,0.0,0.0,,,0,0,194400,0,8.0,0.8888888888888888,0.8888888888888888,,0.0200136798905608,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W3,all,0.125,feasible_level,2,0.9733020927687912,0.0079057480901726,31.779307981522766,25.166203183870905,31.779307981522766,32.148541556669805,0.0187115401274517,0.007986367103757,349.9502843497923,0.7725171839951265,0.0,0.0,,,0,0,423400,0,7.0,0.875,0.875,,0.0200147167034584,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W3,all,0.1428571428571428,feasible_level,1,0.9683139178418148,,19.929081653835063,16.186999936835885,19.929081653835063,20.305917349404005,0.0259595340282035,0.0057265481299816,345.0405150349326,0.8061694276517116,0.0,0.0,,,0,0,163100,0,6.0,0.8571428571428572,0.8571428571428571,,0.02,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,W3,all,0.2,nominal,2,0.6785218175120417,0.0212252027038857,2.763394021684064,2.619412935921389,2.763394021684064,5.471517312144978,0.1949429751412743,0.126535207346684,428.79338281796834,0.7584261002718626,0.0,0.0,,,0,0,780900,0,7.0,0.8766534391534391,0.8766534391534391,,0.0200119183152495,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,none,all,0.1,,2,0.6552570838999864,0.0258660266658996,2.5591470873967146,2.440511983279517,2.559147087396715,8.40402637459131,0.211292096334816,0.1334508197651974,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0200119183152495,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,none,all,0.2,,2,0.5258286382074333,0.024260871017742,1.7710458364471875,1.6994444929216304,1.7710458364471873,5.820193618944793,0.2779736988845239,0.1961976629080427,563.5,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0200119183152495,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,none,morph_joined,0.1,,2,0.6478130646268032,0.0281146704191564,2.5565360618953163,2.4421912791003213,2.5565360618953163,8.608152120794722,0.2175469724386554,0.1346399629345413,532.0,1.0,0.0,0.0,,,0,0,750900,0,,,,0.9626791529822588,0.0200119183152495,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,donor,scaled_clip,none,morph_joined,0.2,,2,0.5193316465301434,0.027177261350576,1.7801260866092623,1.7097381203615798,1.7801260866092623,5.941803360644418,0.2844592846131879,0.1962090688566686,532.0,1.0,0.0,0.0,,,0,0,750900,0,,,,0.9626791529822588,0.0200119183152495,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W1,all,0.1,,2,0.6788215854260601,0.0299841521119387,2.395172823151355,2.364670810060147,2.395172823151355,7.675792995276016,0.1954246923252248,0.1257537222487151,51.48848581201694,0.103034749207439,0.0058970002605641,1.0,1.0,0.9997449570066282,0,0,780900,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W1b,morph_joined,0.1,,2,0.6148231473248221,0.0622336875282431,2.108130876497825,2.017054658032979,2.108130876497825,8.534420435716788,0.2365860348575916,0.1485908178175861,104.21829697712133,0.1818502778104895,0.006177151796216,0.2119987692968435,0.8708666251330475,0.8718572631218348,0,1650,750900,33,,,,0.960299898121352,,True,0.0021973631642029,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W2,all,0.1,,2,0.6228606184698221,0.015439281439181,2.0897541617560584,2.007809284018546,2.0897541617560584,8.237115286919515,0.224203776664236,0.1529356048659418,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W3,all,0.1,nominal,2,1.0,0.0,,,,,0.0,0.0,504.1172375549136,0.8358756975481698,0.0,0.0,,,0,780900,780900,15618,8.0,0.8842592592592592,0.8842592592592592,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W3,all,0.1111111111111111,feasible_level,2,0.9143688199064928,0.006554408589778,4.714595327665391,4.621926867477707,4.714595327665391,5.821750333845619,0.0559034385226564,0.0297277415708507,673.5400158855764,0.9581500717225764,0.0,0.0,,,0,0,454700,0,8.0,0.8888888888888888,0.8888888888888888,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W3,all,0.125,feasible_level,1,0.8881023911710607,0.0153950716124674,4.4284070332171295,4.1892785777775,4.42840703321713,5.926179910802414,0.102385039852851,0.0095125689760882,204.85014687835903,0.5089034680228746,0.0,0.0,,,0,0,326200,0,7.0,0.875,0.875,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,W3,all,0.2,nominal,2,0.6301757329064196,0.0148187451116607,2.124273574401301,2.04558931760774,2.124273574401301,5.139288231443899,0.2192959003750213,0.150528366718559,504.1172375549136,0.8358756975481698,0.0,0.0,,,0,0,780900,0,8.0,0.8842592592592592,0.8842592592592592,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,none,all,0.1,,2,0.6228606184698221,0.015439281439181,2.0897541617560584,2.007809284018546,2.0897541617560584,8.237115286919515,0.224203776664236,0.1529356048659418,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,none,all,0.2,,2,0.5104324993124468,0.0141217663356669,1.5978703035224546,1.5394373480333734,1.5978703035224546,5.697825122955888,0.2784312392188723,0.2111362614686807,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,none,morph_joined,0.1,,2,0.6163668361590332,0.0195860517633414,2.1052531439470856,2.030305253038108,2.105253143947086,8.389737515372948,0.2312453910663041,0.1523877727746626,553.5,1.0,0.0,0.0,,,0,0,750900,0,,,,0.960299898121352,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,abs,none,morph_joined,0.2,,2,0.5043119679114904,0.0160675373661542,1.6168823248601811,1.5637672637065745,1.6168823248601811,5.791639755919506,0.2858893240110275,0.209798708077482,553.5,1.0,0.0,0.0,,,0,0,750900,0,,,,0.960299898121352,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W1,all,0.1,,2,0.8069213504384781,0.0481971160572243,24.796522934726088,5.3383463079455495,24.796522934726088,28.206998398883133,0.1081695148608199,0.084909134700702,51.48848581201694,0.103034749207439,0.0058970002605641,1.0,1.0,0.9997449570066282,0,0,780900,0,,,,,0.0203227976570126,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W1b,morph_joined,0.1,,2,0.6553520158403406,0.0623389432088648,3.5874889837308284,2.591634713545291,3.5874889837308284,9.807886567237713,0.2068181214272728,0.1378298627323866,104.21829697712133,0.1818502778104895,0.006177151796216,0.2119987692968435,0.8708666251330475,0.8718572631218348,0,1650,750900,33,,,,0.960299898121352,0.0203227976570126,True,0.0021973631642029,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W2,all,0.1,,2,0.652200130109445,0.0271838160420133,2.5786061493746213,2.4450610328979216,2.5786061493746213,8.711629796292504,0.2072912351061691,0.1405086347843858,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0203227976570126,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W3,all,0.1,nominal,2,1.0,0.0,,,,,0.0,0.0,504.1172375549136,0.8358756975481698,0.0,0.0,,,0,780900,780900,15618,8.0,0.8842592592592592,0.8842592592592592,,0.0203227976570126,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W3,all,0.1111111111111111,feasible_level,2,0.9850349469385592,0.0068604629676595,366.62031320641614,282.1822742455154,366.62031320641614,366.852463245004,0.0078138443556302,0.0071512087058105,673.5400158855764,0.9581500717225764,0.0,0.0,,,0,0,454700,0,8.0,0.8888888888888888,0.8888888888888888,,0.0201775043596778,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W3,all,0.125,feasible_level,1,0.9708154506437768,0.0025058719774728,253.21298334484644,202.48201443957117,253.21298334484644,253.71120751612656,0.022835683629675,0.0063488657265481,204.85014687835903,0.5089034680228746,0.0,0.0,,,0,0,326200,0,7.0,0.875,0.875,,0.0206133842516821,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,W3,all,0.2,nominal,2,0.664691632415166,0.0223350095920027,2.718002051878793,2.5498715261745795,2.718002051878793,5.675177268359504,0.1986782348008703,0.1366301327839636,504.1172375549136,0.8358756975481698,0.0,0.0,,,0,0,780900,0,8.0,0.8842592592592592,0.8842592592592592,,0.0203227976570126,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,none,all,0.1,,2,0.652200130109445,0.0271838160420133,2.5786061493746213,2.4450610328979216,2.5786061493746213,8.711629796292504,0.2072912351061691,0.1405086347843858,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0203227976570126,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,none,all,0.2,,2,0.5198412971751868,0.0215022581520805,1.7552590251905418,1.6716054763037222,1.7552590251905418,5.973515337053008,0.2736100902944409,0.2065486125303721,581.0,1.0,0.0,0.0,,,0,0,780900,0,,,,,0.0203227976570126,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,none,morph_joined,0.1,,2,0.6435601743014925,0.0289660099774684,2.5609216290997794,2.4328761154373284,2.5609216290997794,8.934998604996201,0.2145633552721509,0.1418764704263565,553.5,1.0,0.0,0.0,,,0,0,750900,0,,,,0.960299898121352,0.0203227976570126,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,patient,scaled_clip,none,morph_joined,0.2,,2,0.512785650127514,0.0247179989834191,1.7613299910709737,1.6781151187568917,1.7613299910709737,6.098005753099937,0.2807846443164116,0.2064297055560744,553.5,1.0,0.0,0.0,,,0,0,750900,0,,,,0.960299898121352,0.0203227976570126,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__uni_v2__main.csv
LUNG,shipped,uni_v2,random,abs,W1,all,0.1,,2,0.9008046068565472,0.0025767242474733,2.071561698413546,2.011575522285527,2.071784962234264,2.692153672331347,0.0484189826519158,0.0507764104915368,318.49906225412377,0.6159895672250659,0.0056334812236976,0.1202749644869339,0.7276957591401384,0.4937521554450281,0,0,1301500,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__uni_v2__main.csv
